grouping,metric,unit,row,column,mean,available_n,eligible_n
treatment,safe_equilibrium,rate,Contract penalty,Weighted mean,0.734375,128,128
treatment,safe_equilibrium,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,safe_equilibrium,rate,Side payment,Chicken — Escalation,0.0,32,32
treatment,safe_equilibrium,rate,Side payment,Stag Hunt — Incident response,0.84375,32,32
treatment,safe_equilibrium,rate,Side payment,Battle of the Sexes — Protocol selection,0.5,32,32
treatment,safe_equilibrium,rate,Side payment,Weighted mean,0.5859375,128,128
treatment,safe_equilibrium,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.0,32,32
treatment,safe_equilibrium,rate,Trusted mediator,Chicken — Escalation,0.78125,32,32
treatment,safe_equilibrium,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,safe_equilibrium,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.96875,32,32
treatment,safe_equilibrium,rate,Trusted mediator,Weighted mean,0.6875,128,128
treatment,safe_equilibrium,rate,Average,Prisoner's Dilemma — Deployment race,0.5,192,192
treatment,safe_equilibrium,rate,Average,Chicken — Escalation,0.3958333333333333,192,192
treatment,safe_equilibrium,rate,Average,Stag Hunt — Incident response,0.8489583333333334,192,192
treatment,safe_equilibrium,rate,Average,Battle of the Sexes — Protocol selection,0.6614583333333334,192,192
treatment,safe_equilibrium,rate,Average,Weighted mean,0.6015625,768,768
treatment,utilitarian_optimal,rate,Baseline,Prisoner's Dilemma — Deployment race,0.65625,32,32
treatment,utilitarian_optimal,rate,Baseline,Chicken — Escalation,0.03125,32,32
treatment,utilitarian_optimal,rate,Baseline,Stag Hunt — Incident response,0.25,32,32
treatment,utilitarian_optimal,rate,Baseline,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,utilitarian_optimal,rate,Baseline,Weighted mean,0.3671875,128,128
treatment,utilitarian_optimal,rate,Communication,Prisoner's Dilemma — Deployment race,0.71875,32,32
treatment,utilitarian_optimal,rate,Communication,Chicken — Escalation,0.15625,32,32
treatment,utilitarian_optimal,rate,Communication,Stag Hunt — Incident response,0.375,32,32
treatment,utilitarian_optimal,rate,Communication,Battle of the Sexes — Protocol selection,0.40625,32,32
treatment,utilitarian_optimal,rate,Communication,Weighted mean,0.4140625,128,128
treatment,utilitarian_optimal,rate,Binding commitment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,utilitarian_optimal,rate,Binding commitment,Chicken — Escalation,1.0,32,32
treatment,utilitarian_optimal,rate,Binding commitment,Stag Hunt — Incident response,1.0,32,32
treatment,utilitarian_optimal,rate,Binding commitment,Battle of the Sexes — Protocol selection,1.0,32,32
treatment,utilitarian_optimal,rate,Binding commitment,Weighted mean,1.0,128,128
treatment,utilitarian_optimal,rate,Contract penalty,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,utilitarian_optimal,rate,Contract penalty,Chicken — Escalation,0.40625,32,32
treatment,utilitarian_optimal,rate,Contract penalty,Stag Hunt — Incident response,0.96875,32,32
treatment,utilitarian_optimal,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,utilitarian_optimal,rate,Contract penalty,Weighted mean,0.7265625,128,128
treatment,utilitarian_optimal,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,utilitarian_optimal,rate,Side payment,Chicken — Escalation,1.0,32,32
treatment,utilitarian_optimal,rate,Side payment,Stag Hunt — Incident response,0.84375,32,32
treatment,utilitarian_optimal,rate,Side payment,Battle of the Sexes — Protocol selection,0.5,32,32
treatment,utilitarian_optimal,rate,Side payment,Weighted mean,0.8359375,128,128
treatment,utilitarian_optimal,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.875,32,32
treatment,utilitarian_optimal,rate,Trusted mediator,Chicken — Escalation,0.78125,32,32
treatment,utilitarian_optimal,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,utilitarian_optimal,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.96875,32,32
treatment,utilitarian_optimal,rate,Trusted mediator,Weighted mean,0.90625,128,128
treatment,utilitarian_optimal,rate,Average,Prisoner's Dilemma — Deployment race,0.875,192,192
treatment,utilitarian_optimal,rate,Average,Chicken — Escalation,0.5625,192,192
treatment,utilitarian_optimal,rate,Average,Stag Hunt — Incident response,0.7395833333333334,192,192
treatment,utilitarian_optimal,rate,Average,Battle of the Sexes — Protocol selection,0.65625,192,192
treatment,utilitarian_optimal,rate,Average,Weighted mean,0.7083333333333334,768,768
treatment,egalitarian_optimal,rate,Baseline,Prisoner's Dilemma — Deployment race,0.65625,32,32
treatment,egalitarian_optimal,rate,Baseline,Chicken — Escalation,0.96875,32,32
treatment,egalitarian_optimal,rate,Baseline,Stag Hunt — Incident response,0.25,32,32
treatment,egalitarian_optimal,rate,Baseline,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,egalitarian_optimal,rate,Baseline,Weighted mean,0.6015625,128,128
treatment,egalitarian_optimal,rate,Communication,Prisoner's Dilemma — Deployment race,0.71875,32,32
treatment,egalitarian_optimal,rate,Communication,Chicken — Escalation,0.84375,32,32
treatment,egalitarian_optimal,rate,Communication,Stag Hunt — Incident response,0.375,32,32
treatment,egalitarian_optimal,rate,Communication,Battle of the Sexes — Protocol selection,0.40625,32,32
treatment,egalitarian_optimal,rate,Communication,Weighted mean,0.5859375,128,128
treatment,egalitarian_optimal,rate,Binding commitment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,egalitarian_optimal,rate,Binding commitment,Chicken — Escalation,1.0,32,32
treatment,egalitarian_optimal,rate,Binding commitment,Stag Hunt — Incident response,1.0,32,32
treatment,egalitarian_optimal,rate,Binding commitment,Battle of the Sexes — Protocol selection,1.0,32,32
treatment,egalitarian_optimal,rate,Binding commitment,Weighted mean,1.0,128,128
treatment,egalitarian_optimal,rate,Contract penalty,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,egalitarian_optimal,rate,Contract penalty,Chicken — Escalation,0.40625,32,32
treatment,egalitarian_optimal,rate,Contract penalty,Stag Hunt — Incident response,0.96875,32,32
treatment,egalitarian_optimal,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,egalitarian_optimal,rate,Contract penalty,Weighted mean,0.7265625,128,128
treatment,egalitarian_optimal,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,egalitarian_optimal,rate,Side payment,Chicken — Escalation,1.0,32,32
treatment,egalitarian_optimal,rate,Side payment,Stag Hunt — Incident response,0.84375,32,32
treatment,egalitarian_optimal,rate,Side payment,Battle of the Sexes — Protocol selection,0.5,32,32
treatment,egalitarian_optimal,rate,Side payment,Weighted mean,0.8359375,128,128
treatment,egalitarian_optimal,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.875,32,32
treatment,egalitarian_optimal,rate,Trusted mediator,Chicken — Escalation,0.21875,32,32
treatment,egalitarian_optimal,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,egalitarian_optimal,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.96875,32,32
treatment,egalitarian_optimal,rate,Trusted mediator,Weighted mean,0.765625,128,128
treatment,egalitarian_optimal,rate,Average,Prisoner's Dilemma — Deployment race,0.875,192,192
treatment,egalitarian_optimal,rate,Average,Chicken — Escalation,0.7395833333333334,192,192
treatment,egalitarian_optimal,rate,Average,Stag Hunt — Incident response,0.7395833333333334,192,192
treatment,egalitarian_optimal,rate,Average,Battle of the Sexes — Protocol selection,0.65625,192,192
treatment,egalitarian_optimal,rate,Average,Weighted mean,0.7526041666666666,768,768
treatment,pareto_efficient,rate,Baseline,Prisoner's Dilemma — Deployment race,0.9375,32,32
treatment,pareto_efficient,rate,Baseline,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Baseline,Stag Hunt — Incident response,0.25,32,32
treatment,pareto_efficient,rate,Baseline,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,pareto_efficient,rate,Baseline,Weighted mean,0.6796875,128,128
treatment,pareto_efficient,rate,Communication,Prisoner's Dilemma — Deployment race,0.96875,32,32
treatment,pareto_efficient,rate,Communication,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Communication,Stag Hunt — Incident response,0.375,32,32
treatment,pareto_efficient,rate,Communication,Battle of the Sexes — Protocol selection,0.40625,32,32
treatment,pareto_efficient,rate,Communication,Weighted mean,0.6875,128,128
treatment,pareto_efficient,rate,Binding commitment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,pareto_efficient,rate,Binding commitment,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Binding commitment,Stag Hunt — Incident response,1.0,32,32
treatment,pareto_efficient,rate,Binding commitment,Battle of the Sexes — Protocol selection,1.0,32,32
treatment,pareto_efficient,rate,Binding commitment,Weighted mean,1.0,128,128
treatment,pareto_efficient,rate,Contract penalty,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,pareto_efficient,rate,Contract penalty,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Contract penalty,Stag Hunt — Incident response,0.96875,32,32
treatment,pareto_efficient,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.53125,32,32
treatment,pareto_efficient,rate,Contract penalty,Weighted mean,0.875,128,128
treatment,pareto_efficient,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,pareto_efficient,rate,Side payment,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Side payment,Stag Hunt — Incident response,0.84375,32,32
treatment,pareto_efficient,rate,Side payment,Battle of the Sexes — Protocol selection,0.5,32,32
treatment,pareto_efficient,rate,Side payment,Weighted mean,0.8359375,128,128
treatment,pareto_efficient,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.96875,32,32
treatment,pareto_efficient,rate,Trusted mediator,Chicken — Escalation,1.0,32,32
treatment,pareto_efficient,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,pareto_efficient,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.96875,32,32
treatment,pareto_efficient,rate,Trusted mediator,Weighted mean,0.984375,128,128
treatment,pareto_efficient,rate,Average,Prisoner's Dilemma — Deployment race,0.9791666666666666,192,192
treatment,pareto_efficient,rate,Average,Chicken — Escalation,1.0,192,192
treatment,pareto_efficient,rate,Average,Stag Hunt — Incident response,0.7395833333333334,192,192
treatment,pareto_efficient,rate,Average,Battle of the Sexes — Protocol selection,0.65625,192,192
treatment,pareto_efficient,rate,Average,Weighted mean,0.84375,768,768
treatment,expected_welfare,utility,Baseline,Prisoner's Dilemma — Deployment race,3.78046875,32,32
treatment,expected_welfare,utility,Baseline,Chicken — Escalation,5.9446875,32,32
treatment,expected_welfare,utility,Baseline,Stag Hunt — Incident response,0.6203125000000005,32,32
treatment,expected_welfare,utility,Baseline,Battle of the Sexes — Protocol selection,-9.39375,32,32
treatment,expected_welfare,utility,Baseline,Weighted mean,0.2379296874999998,128,128
treatment,expected_welfare,utility,Communication,Prisoner's Dilemma — Deployment race,4.305,32,32
treatment,expected_welfare,utility,Communication,Chicken — Escalation,6.0434375,32,32
treatment,expected_welfare,utility,Communication,Stag Hunt — Incident response,3.3773437500000005,32,32
treatment,expected_welfare,utility,Communication,Battle of the Sexes — Protocol selection,-14.61875,32,32
treatment,expected_welfare,utility,Communication,Weighted mean,-0.22324218750000022,128,128
treatment,expected_welfare,utility,Binding commitment,Prisoner's Dilemma — Deployment race,5.92,32,32
treatment,expected_welfare,utility,Binding commitment,Chicken — Escalation,6.71,32,32
treatment,expected_welfare,utility,Binding commitment,Stag Hunt — Incident response,13.3,32,32
treatment,expected_welfare,utility,Binding commitment,Battle of the Sexes — Protocol selection,10.2,32,32
treatment,expected_welfare,utility,Binding commitment,Weighted mean,9.0325,128,128
treatment,expected_welfare,utility,Contract penalty,Prisoner's Dilemma — Deployment race,5.38,32,32
treatment,expected_welfare,utility,Contract penalty,Chicken — Escalation,3.4565625,32,32
treatment,expected_welfare,utility,Contract penalty,Stag Hunt — Incident response,12.01296875,32,32
treatment,expected_welfare,utility,Contract penalty,Battle of the Sexes — Protocol selection,-10.5175,32,32
treatment,expected_welfare,utility,Contract penalty,Weighted mean,2.5830078124999996,128,128
treatment,expected_welfare,utility,Side payment,Prisoner's Dilemma — Deployment race,11.920000000000002,32,32
